,Route,Direction,Stop,Max,Min
0,39,1,1664,750.0,-71.0
0,83A,1,2450,136.0,-45.0
0,7A,2,493,2193.0,-74.0
0,42D,2,7194,67.0,-18.0
0,77A,1,2575,537.0,-318.0
0,14,2,1053,732.0,-794.0
0,104,1,224,73.0,-47.0
0,25,2,5056,147.0,-20.0
0,44,2,400,553.0,-149.0
0,27A,1,521,619.0,-44.0
0,67,1,3914,200.0,-33.0
0,31,1,731,46.0,-17.0
0,43,2,3658,231.0,-622.0
0,46A,1,334,2251.0,-695.0
0,11,1,3017,506.0,-82.0
0,18,1,2466,302.0,-25.0
0,84X,1,4589,123.0,-28.0
0,45A,1,7522,410.0,-79.0
0,41X,2,7115,165.0,-37.0
0,25B,2,4623,2018.0,-224.0
0,7A,1,410,1113.0,-568.0
0,69,1,5124,189.0,-606.0
0,31,1,716,78.0,-34.0
0,45A,1,3546,115.0,-43.0
0,41D,2,214,50.0,-17.0
0,84,1,4226,397.0,-32.0
0,47,2,7663,3140.0,-852.0
0,114,1,3085,4609.0,-110.0
0,44B,2,3491,261.0,-120.0
0,25,2,347,988.0,-24.0
0,25A,2,4623,1203.0,-266.0
0,7D,2,2084,108.0,-43.0
0,27B,1,522,394.0,-58.0
0,83A,1,7423,115.0,-491.0
0,27,1,2626,1424.0,-1321.0
0,7D,2,3543,37.0,-6.0
0,13,2,7229,1416.0,-2175.0
0,68A,1,4495,-629.0,-2116.0
0,40,2,15,1761.0,-224.0
0,75,2,3322,1811.0,-282.0
0,122,1,1701,808.0,-278.0
0,83,2,6348,1988.0,-101.0
0,66B,1,7187,160.0,-240.0
0,26,2,315,985.0,-1289.0
0,40B,1,7014,205.0,-46.0
0,66A,2,3994,359.0,-4081.0
0,18,1,2477,518.0,-119.0
0,31B,1,698,44.0,-28.0
0,45A,2,4176,299.0,-36.0
0,43,1,1184,5666.0,-1270.0
0,114,2,3183,1398.0,-56.0
0,25X,1,782,236.0,-20.0
0,15,1,6320,2206.0,-166.0
0,151,1,1406,1429.0,-109.0
0,145,2,1444,1284.0,-774.0
0,39A,1,7011,442.0,11.0
0,25B,1,6289,1946.0,-140.0
0,47,2,4451,483.0,-58.0
0,84X,1,4211,70.0,-48.0
0,33X,1,3808,131.0,-5.0
0,7,1,1174,-1734.0,-2352.0
0,7D,1,7584,90.0,-144.0
0,47,1,7669,149.0,-130.0
0,51D,1,4409,219.0,-31.0
0,67,1,6089,2422.0,-987.0
0,122,2,1424,873.0,-39.0
0,239,2,7168,774.0,-99.0
0,18,2,2479,520.0,-41.0
0,84A,1,4126,56.0,-341.0
0,67,2,2250,193.0,-20.0
0,41B,2,1642,1255.0,-388.0
0,27,2,2371,655.0,-893.0
0,13,2,1989,1251.0,-871.0
0,65,1,7264,193.0,-52.0
0,104,2,231,564.0,-68.0
0,33B,1,5069,200.0,-45.0
0,114,2,2833,321.0,-37.0
0,16,2,14,2173.0,-112.0
0,116,2,4460,131.0,-109.0
0,4,2,322,2266.0,-92.0
0,83A,2,7427,471.0,-61.0
0,41C,2,3701,329.0,-266.0
0,67X,2,7080,161.0,-16.0
0,27,1,1407,672.0,-241.0
0,111,1,3054,1940.0,-47.0
0,220,1,1850,169.0,-40.0
0,116,2,769,104.0,-121.0
0,70,1,3332,2298.0,-183.0
0,4,1,115,670.0,-72.0
0,32X,1,4495,309.0,-304.0
0,54A,1,2396,302.0,-49.0
0,7,1,416,1427.0,-466.0
0,68,1,6184,900.0,-516.0
0,7,2,7640,1934.0,-272.0
0,63,1,3282,2711.0,-383.0
0,27A,2,960,64.0,-13.0
0,25D,1,312,426.0,-17.0
0,118,2,7586,234.0,-20.0
0,25D,1,4620,83.0,-29.0
0,140,1,188,723.0,-366.0
0,41X,2,3751,123.0,-13.0
0,14,1,7579,1858.0,-165.0
0,7D,2,3233,39.0,-11.0
0,27,2,1266,438.0,-82.0
0,65,1,4022,147.0,-129.0
0,31A,2,592,177.0,-71.0
0,33X,2,3818,92.0,-22.0
0,68,1,6215,2265.0,-54.0
0,25,2,2237,170.0,-226.0
0,79,2,2911,463.0,-22.0
0,33A,1,3762,261.0,-270.0
0,114,1,3532,326.0,-175.0
0,33B,2,3738,388.0,-251.0
0,40B,2,6162,148.0,-232.0
0,83,1,1283,918.0,-566.0
0,7,1,4725,1901.0,-511.0
0,42D,1,322,72.0,-7.0
0,41B,1,6054,169.0,-53.0
0,41A,2,5079,934.0,-22.0
0,33D,1,3714,1175.0,-442.0
0,39X,2,1906,318.0,-102.0
0,66A,2,2249,79.0,-23.0
0,104,1,223,63.0,-66.0
0,38B,1,7576,849.0,-9.0
0,67,2,2243,608.0,-72.0
0,25,1,2201,1147.0,-245.0
0,66X,1,7234,72.0,-70.0
0,79,1,2641,1751.0,-151.0
0,220,2,1584,220.0,-71.0
0,120,1,5144,319.0,-280.0
0,56A,2,2774,367.0,-63.0
0,150,1,2318,644.0,-741.0
0,33A,1,7175,91.0,-7.0
0,38,1,1816,744.0,-483.0
0,66X,1,5113,261.0,-35.0
0,38D,1,796,86.0,-33.0
0,15B,2,351,170.0,-269.0
0,40D,2,4793,609.0,-599.0
0,27B,2,5061,260.0,-21.0
0,66X,1,791,215.0,-92.0
0,33,2,3842,330.0,-103.0
0,39A,2,1898,464.0,-556.0
0,184,1,4215,1382.0,-35.0
0,150,2,2003,1105.0,-335.0
0,45A,1,3245,648.0,-47.0
0,16,1,2966,1298.0,-91.0
0,42,2,1220,994.0,-49.0
0,29A,2,659,193.0,-61.0
0,16D,1,1637,198.0,-24.0
0,32X,1,762,92.0,-18.0
0,66A,1,7239,386.0,-301.0
0,33D,2,3738,41.0,-17.0
0,40B,1,7,2671.0,-68.0
0,45A,2,4144,211.0,-55.0
0,33A,2,3749,258.0,-112.0
0,41X,2,846,687.0,-196.0
0,7B,2,3225,151.0,-22.0
0,41,2,4907,611.0,-101.0
0,102,1,3572,856.0,-84.0
0,44,1,3475,325.0,-145.0
0,7D,1,3056,24.0,-17.0
0,145,1,4129,1789.0,-406.0
0,56A,1,2313,147.0,-67.0
0,31A,2,577,471.0,-135.0
0,68,2,1985,535.0,-221.0
0,118,2,3317,329.0,-237.0
0,83,2,134,1165.0,-279.0
0,40,2,1519,786.0,-625.0
0,39,1,783,1937.0,-289.0
0,33E,1,205,6.0,-26.0
0,44B,2,3529,172.0,-30.0
0,41C,2,1631,2349.0,-97.0
0,76A,2,4401,228.0,-87.0
0,41C,2,1641,977.0,-97.0
0,40,2,834,1410.0,-97.0
0,39X,2,1478,729.0,-182.0
0,27B,1,300,2829.0,-1761.0
0,7B,1,762,80.0,-23.0
0,75,2,2882,1987.0,-60.0
0,44,1,48,2314.0,-92.0
0,41,1,3679,1410.0,-1327.0
0,33E,1,3759,12.0,1.0
0,45A,2,3070,926.0,-50.0
0,33X,1,3798,1027.0,-10.0
0,16,1,230,2063.0,-243.0
0,31D,2,595,38.0,-49.0
0,13,2,6182,1091.0,-363.0
0,16,1,1282,1137.0,-277.0
0,27A,2,959,19.0,6.0
0,44B,1,3504,556.0,-282.0
0,16C,2,2991,74.0,-13.0
0,142,1,1021,183.0,-44.0
0,33X,1,3781,461.0,7.0
0,70,1,4766,106.0,-41.0
0,184,2,4661,962.0,-16.0
0,33A,1,3770,154.0,-7.0
0,76A,2,5009,196.0,-33.0
0,161,1,4582,51.0,-4.0
0,27,1,400,235.0,-25.0
0,17A,1,6068,453.0,-85.0
0,7D,2,775,114.0,-54.0
0,40D,1,1512,337.0,-226.0
0,27X,2,4952,489.0,-104.0
0,84,2,4168,1918.0,-1848.0
0,65,2,7255,163.0,-60.0
0,66,1,3955,341.0,-77.0
0,38,1,1666,480.0,-332.0
0,40B,2,7022,59.0,-60.0
0,120,1,58,430.0,-58.0
0,116,2,4349,264.0,-52.0
0,27,2,4388,504.0,-180.0
0,79,2,2664,178.0,-146.0
0,17,2,1333,357.0,-119.0
0,84,1,4126,256.0,-399.0
0,44,2,14,912.0,-154.0
0,142,2,3643,297.0,-81.0
0,39,1,1913,879.0,-61.0
0,83A,1,1077,251.0,-61.0
0,69,2,2912,507.0,-56.0
0,220,2,7342,369.0,-1501.0
0,122,2,1425,670.0,-77.0
0,69,1,6003,197.0,-222.0
0,38D,2,1803,51.0,-25.0
0,41C,2,1635,174.0,-683.0
0,49,1,3003,241.0,-31.0
0,220,1,4492,199.0,-20.0
0,31,1,554,219.0,-47.0
0,40B,1,4315,1345.0,-2586.0
0,17,1,462,445.0,-427.0
0,41C,1,4914,936.0,-447.0
0,140,2,199,778.0,-343.0
0,39,2,1861,149.0,-571.0
0,161,2,1310,512.0,-29.0
0,238,2,1830,327.0,-90.0
0,61,1,852,982.0,-181.0
0,33,2,7173,237.0,-158.0
0,41A,2,5053,15.0,-19.0
0,44,2,3486,238.0,-96.0
0,15D,2,1167,101.0,-179.0
0,27,2,4383,862.0,-113.0
0,39,1,785,1083.0,-164.0
0,32X,2,786,674.0,-23.0
0,38,1,1808,970.0,-306.0
0,7B,1,2008,205.0,-74.0
0,18,1,2786,363.0,-72.0
0,33X,1,3806,284.0,-73.0
0,39A,2,1866,372.0,-67.0
0,33X,1,3763,230.0,-13.0
0,220,1,1866,130.0,-32.0
0,68,2,4406,205.0,-93.0
0,118,2,786,169.0,-57.0
0,13,2,1965,280.0,-689.0
0,184,1,4168,3651.0,3027.0
0,17,2,3360,270.0,-48.0
0,41X,2,4922,203.0,5.0
0,68,2,3423,340.0,-40.0
0,70,1,3330,261.0,-570.0
0,25X,1,786,1399.0,-438.0
0,31,2,608,381.0,-26.0
0,111,1,2037,1521.0,-188.0
0,38,1,2289,877.0,-291.0
0,111,1,3236,566.0,-48.0
0,7,1,3220,1669.0,-115.0
0,68X,2,4762,87.0,-28.0
0,13,1,1957,1509.0,-251.0
0,7B,2,3226,97.0,-34.0
0,38,2,752,1596.0,-124.0
0,41B,1,3672,257.0,-344.0
0,42,2,905,602.0,-73.0
0,33E,1,3724,60.0,32.0
0,15,1,1274,634.0,-270.0
0,63,2,2029,274.0,-49.0
0,46A,1,6059,1394.0,-291.0
0,18,1,2464,928.0,-42.0
0,41C,1,3679,1088.0,-1409.0
0,32,2,612,360.0,-152.0
0,66B,1,2194,224.0,-12.0
0,45A,1,4170,1102.0,-107.0
0,1,1,49,659.0,-117.0
0,66A,1,2218,420.0,-158.0
0,41X,2,3884,171.0,-28.0
0,27B,1,1232,306.0,-324.0
0,123,1,1424,1052.0,-357.0
0,47,2,4455,1192.0,-256.0
0,151,2,4617,662.0,-242.0
0,14,1,2853,206.0,-51.0
0,33E,1,3721,66.0,14.0
0,220,1,1599,155.0,-35.0
0,27,1,1218,1954.0,-145.0
0,38D,1,4744,2120.0,230.0
0,83,1,2450,954.0,-50.0
0,41B,2,231,335.0,-324.0
0,31D,1,912,342.0,-156.0
0,66B,1,3959,415.0,-65.0
0,83,1,1020,399.0,-137.0
0,220,2,4493,398.0,-16.0
0,66B,2,2245,359.0,-49.0
0,65B,2,4885,936.0,-323.0
0,17,1,3358,147.0,-555.0
0,16D,1,1293,32.0,-40.0
0,42,2,3646,277.0,-520.0
0,65B,2,1163,508.0,-181.0
0,17,2,1334,363.0,-77.0
0,25D,2,2227,557.0,-83.0
0,38,2,4314,452.0,-96.0
0,270,2,3339,282.0,-64.0
0,16C,1,210,135.0,-61.0
0,17,1,2868,993.0,-268.0
0,17A,2,980,425.0,-107.0
0,37,2,4575,416.0,-117.0
0,41C,2,3572,738.0,-384.0
0,76,1,4640,1097.0,-1504.0
0,25D,2,7119,1341.0,-195.0
0,84X,1,2007,889.0,-232.0
0,140,2,6276,469.0,-21.0
0,44,2,2838,612.0,-352.0
0,68,1,1373,186.0,-49.0
0,122,1,1702,1493.0,-168.0
0,14,1,1077,316.0,-53.0
0,43,1,3576,377.0,-93.0
0,68,1,1946,1356.0,-90.0
0,66X,2,758,88.0,-21.0
0,49,1,2522,256.0,-409.0
0,14,2,246,2080.0,-290.0
0,15B,1,1078,298.0,-458.0
0,25A,2,4629,195.0,-23.0
0,130,2,1737,604.0,-378.0
0,25D,1,2214,145.0,-21.0
0,54A,1,4347,1198.0,-293.0
0,38B,1,7343,520.0,-6.0
0,83A,2,1069,262.0,-46.0
0,142,1,7399,1.0,-1116.0
0,9,2,319,2328.0,-872.0
0,185,1,4184,828.0,-499.0
0,77A,1,2617,419.0,-279.0
0,38,2,1701,793.0,-71.0
0,122,1,1413,665.0,-1626.0
0,33,2,3813,200.0,-58.0
0,27,2,7659,397.0,-42.0
0,25,1,2218,596.0,-62.0
0,150,1,2322,242.0,-62.0
0,142,2,3615,176.0,-8.0
0,29A,1,4472,294.0,-40.0
0,9,1,2417,924.0,-40.0
0,38A,1,1664,896.0,-58.0
0,11,2,450,2056.0,-40.0
0,66X,1,6158,81.0,-12.0
0,44B,2,2825,1972.0,-426.0
0,7,2,473,261.0,-85.0
0,7B,2,773,288.0,-39.0
0,7,2,495,837.0,-128.0
0,25X,1,2219,214.0,-23.0
0,32,2,601,289.0,-23.0
0,102,2,3672,713.0,-44.0
0,33,1,17,1210.0,-299.0
0,77X,2,2429,57.0,-23.0
0,40E,1,1577,80.0,-15.0
0,66,1,3965,487.0,-34.0
0,83,1,2484,604.0,-68.0
0,27X,1,481,40.0,-64.0
0,142,1,3607,102.0,-3.0
0,17A,2,5174,636.0,-293.0
0,45A,2,4201,192.0,-1268.0
0,122,1,1411,252.0,-48.0
0,15,1,6283,2385.0,-2151.0
0,44B,2,3523,534.0,-140.0
0,76A,1,2130,454.0,-150.0
0,116,2,451,135.0,-43.0
0,41D,1,6054,73.0,22.0
0,45A,2,3556,294.0,-91.0
0,76,2,2697,2303.0,-45.0
0,140,2,893,1448.0,-76.0
0,66B,2,4001,1468.0,-57.0
0,66,1,2216,350.0,-83.0
0,14,1,2861,493.0,-80.0
0,41,1,4910,1465.0,-18.0
0,16C,1,237,162.0,-89.0
0,7D,1,760,120.0,-35.0
0,13,2,90,932.0,-29.0
0,54A,2,4578,322.0,-29.0
0,46E,2,461,131.0,-38.0
0,40E,1,7105,76.0,-139.0
0,66A,1,1450,790.0,-48.0
0,1,2,220,1155.0,-132.0
0,43,1,669,759.0,-115.0
0,27,2,7490,891.0,-2970.0
0,33E,1,3723,46.0,23.0
0,43,2,1277,469.0,-55.0
0,14,1,1046,405.0,-123.0
0,7B,1,2009,129.0,-45.0
0,184,2,4292,363.0,-47.0
0,68,2,6185,1135.0,-1743.0
0,39A,1,1649,1123.0,-52.0
0,42,1,3579,348.0,-265.0
0,32,1,519,516.0,-114.0
0,40E,1,1573,123.0,-26.0
0,66,2,3373,1338.0,-223.0
0,46A,2,795,732.0,-732.0
0,51D,2,3377,119.0,-24.0
0,38A,2,349,1365.0,-68.0
0,67X,2,7193,179.0,-91.0
0,40D,2,7238,193.0,-151.0
0,102,1,3619,209.0,-64.0
0,83A,2,2465,685.0,-72.0
0,84,2,3148,283.0,-722.0
0,9,2,4392,1180.0,-1788.0
0,150,1,6163,230.0,-19.0
0,49,1,1292,831.0,-74.0
0,66X,1,1444,217.0,-107.0
0,49,1,2524,168.0,-398.0
0,51D,1,3422,35.0,-33.0
0,15,2,515,1529.0,-94.0
0,33,2,7292,1218.0,-380.0
0,111,1,3051,232.0,-62.0
0,9,1,6273,453.0,-195.0
0,31D,1,542,325.0,-83.0
0,41X,2,6015,122.0,-22.0
0,70D,1,1667,175.0,-81.0
0,15A,1,1017,731.0,-442.0
0,122,2,54,939.0,-65.0
0,27,2,2631,410.0,-337.0
0,61,1,2816,245.0,-59.0
0,84A,2,2995,163.0,-135.0
0,11,2,5045,435.0,-321.0
0,61,2,2943,129.0,-54.0
0,53,2,2283,294.0,-36.0
0,77A,1,2421,448.0,-232.0
0,14,2,670,315.0,-167.0
0,27,2,1358,1699.0,-1043.0
0,31D,2,1188,662.0,-163.0
0,41C,1,3089,272.0,-24.0
0,32,1,535,365.0,-49.0
0,84,2,3151,183.0,-158.0
0,69,1,1949,391.0,-154.0
0,41X,1,3865,114.0,-30.0
0,68,1,1366,593.0,-100.0
0,40,2,1518,411.0,-194.0
0,25X,1,4529,-11.0,-29.0
0,47,2,389,1395.0,-102.0
0,18,1,2181,268.0,-82.0
0,46A,2,2056,694.0,-529.0
0,32X,1,3606,189.0,-43.0
0,47,2,382,247.0,-35.0
0,65,2,1352,2467.0,-178.0
0,18,1,2202,1418.0,-72.0
0,25X,2,756,128.0,-32.0
0,122,1,1365,716.0,-153.0
0,142,2,3613,106.0,-14.0
0,39A,2,1715,886.0,-97.0
0,25D,1,2637,547.0,-72.0
0,114,2,3176,535.0,-62.0
0,17,2,1392,109.0,-41.0
0,39A,1,6109,443.0,-247.0
0,43,1,3649,225.0,-52.0
0,27B,2,665,368.0,-547.0
0,18,2,2481,377.0,-49.0
0,145,2,4203,310.0,-38.0
0,185,1,4419,600.0,-475.0
0,40E,2,7559,93.0,-183.0
0,102,1,3610,322.0,-41.0
0,65B,2,1165,498.0,-84.0
0,140,2,7577,657.0,-728.0
0,69,2,5119,456.0,-30.0
0,238,2,4747,914.0,-312.0
0,17A,2,7112,401.0,-526.0
0,33,2,3749,655.0,-102.0
0,43,1,670,346.0,-166.0
0,116,2,907,37.0,-104.0
0,4,2,3084,1729.0,-753.0
0,33,1,3774,240.0,-43.0
0,38A,2,79,471.0,-234.0
0,31D,1,533,51.0,-145.0
0,33,2,3828,242.0,-52.0
0,11,1,35,1504.0,-37.0
0,61,2,2984,659.0,-83.0
0,44B,1,3508,138.0,-48.0
0,47,2,2083,173.0,-36.0
0,41,2,45,320.0,-653.0
0,122,2,1428,2284.0,-205.0
0,122,1,52,599.0,-354.0
0,37,1,783,1361.0,-118.0
0,14C,2,1053,108.0,-341.0
0,40E,1,7672,622.0,-639.0
0,7A,2,489,2503.0,-85.0
0,15B,2,7216,369.0,-77.0
0,27B,1,671,255.0,-260.0
0,29A,2,657,179.0,-24.0
0,27A,2,961,41.0,-14.0
0,66X,1,2721,174.0,-184.0
0,83,2,4369,1804.0,-50.0
0,38,1,793,2095.0,-215.0
0,84A,1,3130,78.0,-69.0
0,161,2,1055,907.0,-51.0
0,27A,2,641,532.0,-17.0
0,114,2,3179,2147.0,-128.0
0,142,1,843,644.0,-112.0
0,65,1,2349,672.0,-49.0
0,17A,1,1001,1534.0,-44.0
0,31A,1,554,235.0,-48.0
0,111,2,7553,937.0,-84.0
0,46E,2,792,391.0,-168.0
0,25X,1,4401,166.0,-25.0
0,184,1,7462,172.0,-47.0
0,69,1,2168,354.0,-32.0
0,7A,1,3202,420.0,-52.0
0,220,1,1530,198.0,-42.0
0,33,1,3775,146.0,-7.0
0,79,1,2637,862.0,-92.0
0,47,1,2011,430.0,-318.0
0,15,2,523,1347.0,-72.0
0,54A,1,2394,891.0,-164.0
0,25D,1,7239,137.0,-13.0
0,9,2,166,140.0,-29.0
0,15D,1,1077,219.0,-35.0
0,56A,1,7177,154.0,-17.0
0,84X,2,4283,217.0,-237.0
0,7,1,3042,363.0,-57.0
0,84,1,4168,1546.0,-1553.0
0,33D,1,3722,37.0,-39.0
0,66A,2,2242,218.0,-38.0
0,66,1,2215,339.0,-41.0
0,66,2,2233,650.0,-97.0
0,116,2,261,2698.0,-233.0
0,83,1,185,417.0,-1123.0
0,184,1,4291,308.0,-55.0
0,118,2,2068,87.0,-93.0
0,27B,1,523,348.0,-45.0
0,4,1,189,393.0,-527.0
0,13,1,47,579.0,-660.0
0,4,2,485,582.0,-358.0
0,41B,1,3671,385.0,-160.0
0,40B,2,1531,128.0,-279.0
0,27,1,397,268.0,-25.0
0,63,1,3280,1422.0,-33.0
0,77A,1,2101,1207.0,-23.0
0,75,2,4570,342.0,-72.0
0,39,1,770,178.0,-172.0
0,145,1,7574,2242.0,-1440.0
0,38,2,4998,214.0,-53.0
0,66X,1,7585,241.0,-153.0
0,27B,2,1220,779.0,-61.0
0,69,2,3436,307.0,-57.0
0,67,2,1479,632.0,-79.0
0,7,2,7653,438.0,-154.0
0,18,1,375,2640.0,-2054.0
0,38A,1,60,467.0,-73.0
0,145,2,792,1403.0,-473.0
0,41A,2,1638,184.0,-47.0
0,25D,2,7049,250.0,-79.0
0,40E,1,7104,129.0,-101.0
0,7A,1,418,401.0,-82.0
0,7B,1,3544,4881.0,-16.0
0,270,2,4768,189.0,-9.0
0,63,2,2026,2105.0,-41.0
0,33X,1,3795,179.0,-24.0
0,51D,1,1444,186.0,-23.0
0,25X,2,753,181.0,-23.0
0,66B,1,7391,733.0,-1821.0
0,13,2,86,438.0,-48.0
0,7A,2,3226,343.0,-64.0
0,51X,2,762,78.0,-17.0
0,15,2,1159,372.0,-278.0
0,9,1,2452,1595.0,-63.0
0,65,2,2597,168.0,-68.0
0,140,2,7578,848.0,-880.0
0,37,1,785,1330.0,-176.0
0,140,2,198,1532.0,-135.0
0,65B,2,7564,2584.0,-161.0
0,44B,1,2831,212.0,-34.0
0,77A,2,2346,392.0,-55.0
0,27A,1,4782,326.0,-114.0
0,47,1,7662,618.0,-1016.0
0,42D,1,126,130.0,-1.0
0,39X,1,1647,1058.0,-175.0
0,142,1,3633,157.0,-26.0
0,65,1,1076,248.0,-67.0
0,37,1,1649,928.0,-46.0
0,44,2,204,1003.0,-146.0
0,33,2,1639,610.0,-785.0
0,42,2,1274,2343.0,-63.0
0,38B,1,1822,51.0,-22.0
0,69,2,3461,530.0,-230.0
0,79,2,2667,285.0,-32.0
0,67X,2,3936,234.0,-112.0
0,15A,2,1070,303.0,-53.0
0,16C,2,1345,52.0,-32.0
0,39A,2,4489,301.0,-18.0
0,14,2,1070,324.0,-653.0
0,15D,2,2988,729.0,-188.0
0,16D,1,5052,1006.0,-38.0
0,79A,1,2659,189.0,-22.0
0,45A,1,3241,1499.0,-23.0
0,17,2,1330,262.0,-105.0
0,65B,1,1083,405.0,-60.0
0,46A,2,2060,2190.0,-1181.0
0,47,1,375,2571.0,-75.0
0,83,2,6219,1837.0,-84.0
0,14,1,617,815.0,-442.0
0,7B,1,758,141.0,-41.0
0,25,2,2239,504.0,-76.0
0,61,2,4529,242.0,-86.0
0,37,2,1700,249.0,-43.0
0,66X,1,3957,269.0,-54.0
0,9,1,1282,884.0,-254.0
0,7,2,3229,427.0,-107.0
0,40B,2,841,395.0,-169.0
0,13,2,1996,594.0,-971.0
0,15D,2,7558,445.0,10.0
0,84,1,3127,401.0,-199.0
0,68,1,1950,402.0,-254.0
0,102,2,3584,371.0,-275.0
0,65,1,4024,206.0,-57.0
0,66X,2,3996,284.0,-56.0
0,33A,2,3827,99.0,-38.0
0,185,2,4419,39.0,-41.0
0,79,1,2908,1562.0,-2152.0
0,68,1,4456,519.0,-177.0
0,15D,2,1331,295.0,-74.0
0,33B,2,3741,606.0,-265.0
0,41,1,85,915.0,-80.0
0,27,2,4646,1382.0,-780.0
0,75,1,4847,664.0,-80.0
0,77A,2,2426,577.0,-441.0
0,41X,1,909,401.0,-255.0
0,41,2,214,425.0,-962.0
0,27,1,668,1662.0,-849.0
0,39,2,1909,2302.0,-107.0
0,27,2,1200,566.0,-176.0
0,66,2,3989,469.0,-58.0
0,27X,1,1196,70.0,-39.0
0,77X,2,2608,45.0,-69.0
0,77A,1,2096,612.0,-774.0
0,56A,2,2383,1147.0,-93.0
0,122,2,1382,681.0,-767.0
0,53,1,2257,162.0,-30.0
0,66X,1,4401,198.0,-18.0
0,9,2,2441,856.0,-279.0
0,15,1,1273,1882.0,-73.0
0,150,1,5025,1152.0,-735.0
0,7B,1,2055,280.0,-32.0
0,13,2,1985,662.0,-172.0
0,70D,1,1668,36.0,-29.0
0,41D,2,3885,66.0,-7.0
0,77A,2,2567,237.0,-25.0
0,67X,1,771,80.0,-25.0
0,4,2,148,531.0,-47.0
0,4,2,471,191.0,-198.0
0,49,1,2523,343.0,-376.0
0,15A,1,7581,2259.0,-292.0
0,16C,1,236,77.0,-41.0
0,27B,2,618,725.0,-50.0
0,83,2,1551,2144.0,-19.0
0,41C,1,1173,2201.0,-82.0
0,53,1,271,1433.0,-295.0
0,66X,2,749,237.0,-96.0
0,31,1,531,2022.0,-63.0
0,65,1,7263,149.0,-55.0
0,31,2,571,228.0,-36.0
0,45A,1,4175,388.0,-51.0
0,15B,1,1081,675.0,-93.0
0,69X,2,4537,96.0,-23.0
0,27B,2,7358,1368.0,-308.0
0,142,2,1062,559.0,-69.0
0,17,1,1407,291.0,-153.0
0,41B,1,204,501.0,-207.0
0,1,1,376,834.0,-135.0
0,39A,2,1699,269.0,-37.0
0,7B,1,7556,52.0,-22.0
0,13,1,115,296.0,-931.0
0,39A,1,7029,193.0,-7.0
0,25,1,493,1156.0,-110.0
0,7A,2,4962,2400.0,-1695.0
0,66X,1,7050,192.0,-52.0
0,41B,2,7603,289.0,-63.0
0,39A,2,1864,379.0,-284.0
0,7B,2,461,124.0,-43.0
0,15B,2,6285,1164.0,-1059.0
0,4,2,29,512.0,-42.0
0,46A,2,799,1343.0,-148.0
0,84X,2,4273,450.0,-56.0
0,32,1,545,534.0,-117.0
0,270,1,3333,3095.0,-152.0
0,83A,1,7500,2020.0,5.0
0,25B,1,4407,1161.0,-88.0
0,27X,1,4594,533.0,-368.0
0,42,1,3615,302.0,-12.0
0,39,1,1443,2294.0,-302.0
0,84,2,3160,248.0,-96.0
0,14,1,252,812.0,-329.0
0,41X,2,4905,133.0,-56.0
0,25A,1,1445,1942.0,-105.0
0,116,1,2012,136.0,-165.0
0,39,2,6088,384.0,-8.0
0,66X,2,3990,140.0,-168.0
0,37,1,1667,528.0,-552.0
0,84A,2,3147,441.0,-347.0
0,65,1,4012,177.0,-36.0
0,17A,2,6274,233.0,-61.0
0,7B,2,3552,521.0,-44.0
0,77A,2,4646,540.0,-427.0
0,83,1,1077,346.0,-54.0
0,43,1,6359,2046.0,-145.0
0,31B,2,675,229.0,-70.0
0,15D,2,1072,269.0,-113.0
0,38A,1,59,865.0,-60.0
0,31,2,585,1086.0,-470.0
0,39,1,1854,354.0,-33.0
0,66A,1,1444,1053.0,-144.0
0,66B,1,346,1582.0,-221.0
0,42,2,1214,356.0,-24.0
0,142,1,3635,280.0,-36.0
0,40,1,190,57.0,-28.0
0,41X,1,786,417.0,-42.0
0,32X,1,3585,233.0,-29.0
0,33D,2,7204,536.0,-6.0
0,41C,2,5029,498.0,-293.0
0,7A,1,421,1230.0,-823.0
0,25,1,2224,864.0,-83.0
0,51D,2,2810,374.0,-81.0
0,7B,2,4962,3475.0,-377.0
0,40E,2,7100,624.0,-7.0
0,41C,1,4919,266.0,-346.0
0,17A,2,2290,494.0,-57.0
0,17A,1,997,1076.0,-477.0
0,220,2,1606,284.0,-193.0
0,13,1,117,1232.0,-578.0
0,75,2,7658,1143.0,-86.0
0,41X,2,2810,191.0,-71.0
0,54A,2,1347,684.0,-140.0
0,65,2,1160,181.0,-92.0
0,31B,2,717,154.0,-14.0
0,41B,1,1620,236.0,-79.0
0,46E,2,906,453.0,-107.0
0,66X,2,4405,167.0,-5.0
0,122,2,1348,1167.0,-319.0
0,145,2,908,1971.0,-458.0
0,29A,1,7552,799.0,-145.0
0,39A,1,1899,616.0,-148.0
0,15A,1,398,900.0,-176.0
0,65,1,4005,146.0,-49.0
0,61,2,2935,1717.0,-10.0
0,29A,1,927,1209.0,-78.0
0,61,1,1015,1664.0,-338.0
0,122,2,7439,376.0,-294.0
0,40D,2,7342,717.0,-500.0
0,84A,2,4170,1067.0,-171.0
0,16,1,1288,848.0,-226.0
0,79A,1,2654,196.0,-26.0
0,104,1,1652,220.0,-157.0
0,26,1,2203,2059.0,-139.0
0,31B,1,525,174.0,-165.0
0,142,1,2818,343.0,-127.0
0,63,2,2025,163.0,-1572.0
0,63,1,3346,59.0,-9.0
0,150,1,2321,247.0,-96.0
0,65B,1,1121,512.0,-43.0
